,year,site,plot,Pool,Seed.density,alpha.hill1,beta.tot
2198,2022,Concolor,48,High diversity,485,2.174415882,0.239772465
2199,2022,Concolor,5,High diversity,700,1.84492555,0.424441934
2200,2022,Concolor,6,Low diversity,970,1,0.549200835
2201,2022,Concolor,8,High diversity,270,1.698433234,0.547039063
2202,2022,Concolor,9,Low diversity,270,1,0.790966706
2203,2022,Crooked Tongue,1,High diversity,485,1.312874053,0.375134495
2204,2022,Crooked Tongue,10,Low diversity,970,2.102734884,0.119968465
2205,2022,Crooked Tongue,11,Low diversity,270,1.501761308,0.404934624
2206,2022,Crooked Tongue,12,High diversity,485,3.386626056,0.379312777
2207,2022,Crooked Tongue,13,High diversity,270,4.386467471,0.382026971
2208,2022,Crooked Tongue,14,Low diversity,970,1.177064503,0.081857454
2209,2022,Crooked Tongue,15,High diversity,485,1.416333055,0.367759099
2210,2022,Crooked Tongue,16,Low diversity,485,1.219590618,0
2211,2022,Crooked Tongue,17,Low diversity,700,2.145448316,0.206102617
2212,2022,Crooked Tongue,18,Low diversity,485,2.197469776,0.573118458
2213,2022,Crooked Tongue,19,High diversity,485,3.841148676,0.381808233
2214,2022,Crooked Tongue,2,Low diversity,970,1.302195976,0.096930458
2215,2022,Crooked Tongue,20,Low diversity,270,2.352946036,0
2216,2022,Crooked Tongue,21,High diversity,700,3.32052977,0.261228198
2217,2022,Crooked Tongue,22,Low diversity,485,1.250880448,0
2218,2022,Crooked Tongue,23,Low diversity,485,1.057117723,0.058292944
2219,2022,Crooked Tongue,24,Low diversity,270,1.062365785,0.500487608
2220,2022,Crooked Tongue,25,Low diversity,970,2.01641963,0.288357208
2221,2022,Crooked Tongue,26,High diversity,970,4.466731601,0.200411661
2222,2022,Crooked Tongue,27,Low diversity,270,1.964162533,0.205886077
2223,2022,Crooked Tongue,28,High diversity,270,3.147681841,0.275950001
2224,2022,Crooked Tongue,29,Low diversity,700,2.307288727,0.179250534
2225,2022,Crooked Tongue,3,Low diversity,970,1,0.079124935
2226,2022,Crooked Tongue,30,High diversity,485,3.429518337,0.142970116
2227,2022,Crooked Tongue,31,High diversity,970,3.956895201,0.321701268
2228,2022,Crooked Tongue,32,High diversity,970,3.337434961,0.130803822
2229,2022,Crooked Tongue,33,High diversity,970,2.083729337,0.301622644
2230,2022,Crooked Tongue,34,Low diversity,700,1.506993066,0.462086869
2231,2022,Crooked Tongue,35,High diversity,270,1.32414645,0.469808533
2232,2022,Crooked Tongue,36,High diversity,970,3.072045662,0.101039045
2233,2022,Crooked Tongue,37,Low diversity,700,2.13043103,0
2234,2022,Crooked Tongue,38,High diversity,700,3.594908904,0.284723192
2235,2022,Crooked Tongue,39,Low diversity,270,1.993751024,0.190714907
2236,2022,Crooked Tongue,4,Low diversity,970,2.138998378,0.243059091
2237,2022,Crooked Tongue,40,High diversity,485,2.591038331,0.315645628
2238,2022,Crooked Tongue,41,High diversity,700,3.242653627,0.271835971
2239,2022,Crooked Tongue,42,Low diversity,700,2.095748654,0
2240,2022,Crooked Tongue,43,High diversity,270,2.083908333,0.332222049
2241,2022,Crooked Tongue,44,High diversity,270,2.89707595,0.408073443
2242,2022,Crooked Tongue,45,Low diversity,485,1.140756406,0.03447179
2243,2022,Crooked Tongue,46,Low diversity,485,1.706734511,0.05951698
2244,2022,Crooked Tongue,47,Low diversity,700,2.239061444,0.121697883
2245,2022,Crooked Tongue,48,High diversity,700,3.807153851,0.118498091
2246,2022,Crooked Tongue,5,Low diversity,270,2.365173523,0.422543842
2247,2022,Crooked Tongue,6,High diversity,270,3.07332464,0.406153408
2248,2022,Crooked Tongue,7,High diversity,700,4.438462574,0.087189716
2249,2022,Crooked Tongue,8,High diversity,970,4.665780793,0.326741322
2250,2022,Crooked Tongue,9,High diversity,700,2.811820554,0.368994254
2251,2022,Depression,1,High diversity,970,1.164962299,0.094454689
2252,2022,Depression,10,High diversity,485,1.081680407,0.079938567
2253,2022,Depression,11,High diversity,970,1.143059161,0.135446599
2254,2022,Depression,12,High diversity,270,1,0.191845763
2255,2022,Depression,13,Low diversity,700,1,0.025641025
2256,2022,Depression,14,High diversity,485,1.234027749,0.315497012
2257,2022,Depression,15,High diversity,270,1.818968512,0.601482559
2258,2022,Depression,16,High diversity,700,1.033261895,0.03185816
2259,2022,Depression,17,High diversity,270,1,0
2260,2022,Depression,18,Low diversity,485,1,0.078584011
2261,2022,Depression,19,High diversity,700,1.772304538,0.981910265
2262,2022,Depression,2,High diversity,700,1.091762573,0.051634247
2263,2022,Depression,20,High diversity,485,1.673058127,0.761610569
2264,2022,Depression,21,High diversity,970,1.128465738,0.098707874
2265,2022,Depression,22,Low diversity,970,1,0.039300193
2266,2022,Depression,23,Low diversity,700,1,6.04308740030566e-10
2267,2022,Depression,24,High diversity,485,1,0.181867821
2268,2022,Depression,25,Low diversity,270,1,0.094186506
2269,2022,Depression,26,High diversity,970,1.356131413,0.710870127
2270,2022,Depression,28,High diversity,970,1.754765351,0.776896793
2271,2022,Depression,29,Low diversity,970,1,0.009563138
2272,2022,Depression,3,Low diversity,970,2.096852407,0.689852333
2273,2022,Depression,30,Low diversity,485,1,0
2274,2022,Depression,31,Low diversity,700,1,0.055555556
2275,2022,Depression,32,High diversity,270,1,0
2276,2022,Depression,33,High diversity,970,2.828427125,0.890529798
2277,2022,Depression,35,Low diversity,970,1,0.081077184
2278,2022,Depression,36,Low diversity,485,1,0.086421671
2279,2022,Depression,37,High diversity,270,1,1.001941013
2280,2022,Depression,4,Low diversity,485,1.536217186,0.224864541
2281,2022,Depression,40,High diversity,700,1,0.015892395
2282,2022,Depression,41,Low diversity,970,1,0.039300193
2283,2022,Depression,42,Low diversity,270,1,0.130689185
2284,2022,Depression,43,High diversity,485,1,0.144125332
2285,2022,Depression,44,Low diversity,700,1,6.04308862021287e-10
2286,2022,Depression,45,High diversity,700,1,0.058414166
2287,2022,Depression,46,Low diversity,700,1,6.04309160728871e-10
2288,2022,Depression,47,Low diversity,270,1,0
2289,2022,Depression,48,Low diversity,700,1,0.027027027
2290,2022,Depression,5,Low diversity,270,1,0.848604431
2291,2022,Depression,6,High diversity,485,2.713772091,0.57582248
2292,2022,Depression,7,Low diversity,270,1,0
2293,2022,Depression,8,Low diversity,970,1.153159847,0.010024624
2294,2022,Depression,9,High diversity,700,1.356131413,0.152384186
2295,2022,Dryhill,1,Low diversity,700,1.251635493,0
2296,2022,Dryhill,10,Low diversity,970,1.706345163,0.136140269
2297,2022,Dryhill,11,Low diversity,485,1,0.162297218
2298,2022,Dryhill,12,High diversity,970,1.501729944,0.2718306
2299,2022,Dryhill,13,High diversity,485,1.888621213,0.308809325
2300,2022,Dryhill,14,Low diversity,970,1,0.041627129
2301,2022,Dryhill,15,High diversity,700,1.062365785,0
2302,2022,Dryhill,16,Low diversity,485,1.228989209,0.164441027
2303,2022,Dryhill,17,High diversity,485,1.075557964,0.188636047
2304,2022,Dryhill,18,Low diversity,270,1.058089765,0.138963593
2305,2022,Dryhill,19,High diversity,270,1.054294333,0.071630513
2306,2022,Dryhill,2,High diversity,485,2.068867513,0.761490978
2307,2022,Dryhill,20,Low diversity,485,1.51635608,0
2308,2022,Dryhill,21,High diversity,270,1,0.476991982
2309,2022,Dryhill,22,Low diversity,700,1.356131413,0.210297192
2310,2022,Dryhill,23,Low diversity,485,1.287930898,0.3278174
2311,2022,Dryhill,24,Low diversity,970,1.177064503,0.106401099
2312,2022,Dryhill,25,Low diversity,270,1.464903441,0.132860247
2313,2022,Dryhill,26,Low diversity,970,1.20798558,0.035963997
2314,2022,Dryhill,27,Low diversity,270,1,0.056630661
2315,2022,Dryhill,28,High diversity,970,1.439220649,0.219267664
2316,2022,Dryhill,29,High diversity,485,1.146672183,0.398634918
2317,2022,Dryhill,3,Low diversity,485,1.721406057,0
2318,2022,Dryhill,30,High diversity,270,2.624690339,0.850632409
2319,2022,Dryhill,31,High diversity,700,1,0.041392396
2320,2022,Dryhill,32,High diversity,700,1.569192583,0.93629491
2321,2022,Dryhill,33,Low diversity,270,1.318099495,0.045924864
2322,2022,Dryhill,34,Low diversity,270,2.340501076,0.504562125
2323,2022,Dryhill,35,High diversity,270,1,0.052656028
2324,2022,Dryhill,36,High diversity,270,1.089292708,0.356085773
2325,2022,Dryhill,37,Low diversity,700,1,0.15326522
2326,2022,Dryhill,38,Low diversity,700,1,0.145707883
2327,2022,Dryhill,39,Low diversity,700,1.468192305,0.080463561
2328,2022,Dryhill,4,High diversity,485,2.066948717,0.102014872
2329,2022,Dryhill,40,High diversity,970,1.550597425,0.098568309
2330,2022,Dryhill,41,Low diversity,970,1,0.062990144
2331,2022,Dryhill,42,High diversity,970,1.233304398,0.189316898
2332,2022,Dryhill,43,High diversity,700,1,0.041392396
2333,2022,Dryhill,44,High diversity,970,1.058089765,0.175389408
2334,2022,Dryhill,45,Low diversity,270,1,0.361087134
2335,2022,Dryhill,46,High diversity,700,1.444335678,0.394473228
2336,2022,Dryhill,47,High diversity,485,1.163547915,0.138725854
2337,2022,Dryhill,48,High diversity,270,1.048187203,0.132064975
2338,2022,Dryhill,5,Low diversity,485,1.938875407,0.561292476
2339,2022,Dryhill,6,High diversity,700,2.022679136,0.258333066
2340,2022,Dryhill,7,Low diversity,700,1.987666975,0.348783498
2341,2022,Dryhill,8,Low diversity,970,1.195420655,0.063841708
2342,2022,Dryhill,9,High diversity,970,1,0.037849238
2343,2022,Feedplot,1,Low diversity,970,1,0.067023379
2344,2022,Feedplot,10,Low diversity,970,1.356131413,0.324162941
2345,2022,Feedplot,11,High diversity,700,1.889881575,0.7799343
2346,2022,Feedplot,12,High diversity,485,1,0.25071094
2347,2022,Feedplot,13,High diversity,485,2.010283592,0.08221808
2348,2022,Feedplot,14,High diversity,485,1,0.144714467
2349,2022,Feedplot,15,Low diversity,700,1.889881575,0.373489189
2350,2022,Feedplot,16,Low diversity,700,1,0
2351,2022,Feedplot,17,High diversity,970,1.192408397,0.120124759
2352,2022,Feedplot,18,Low diversity,270,1,0.275323891
2353,2022,Feedplot,19,High diversity,270,1,0.721030905
2354,2022,Feedplot,2,High diversity,970,1.471787365,0.068163592
2355,2022,Feedplot,20,High diversity,485,1.504856771,0.277340741
2356,2022,Feedplot,21,High diversity,485,1.818968512,0.881188199
2357,2022,Feedplot,22,High diversity,270,1.356131413,0.340528339
2358,2022,Feedplot,23,Low diversity,970,1,0.041705039
2359,2022,Feedplot,24,High diversity,970,2.637566634,0.586694762
2360,2022,Feedplot,26,Low diversity,485,1.960131704,0.794583344
2361,2022,Feedplot,27,Low diversity,485,1,0.088033963
2362,2022,Feedplot,28,Low diversity,700,1,0.258366293
2363,2022,Feedplot,29,Low diversity,270,1,0.331303198
2364,2022,Feedplot,3,High diversity,270,1.192408397,0.45133927
2365,2022,Feedplot,30,High diversity,270,1,0.773193189
2366,2022,Feedplot,31,Low diversity,970,1,0.12629433
2367,2022,Feedplot,32,High diversity,700,1.222062186,0.157687081
2368,2022,Feedplot,33,Low diversity,700,1,0.034671006
2369,2022,Feedplot,34,Low diversity,700,1.356131413,0.081939504
2370,2022,Feedplot,35,High diversity,700,1,0.113087325
2371,2022,Feedplot,36,High diversity,970,1.164166419,0.154356546
2372,2022,Feedplot,37,Low diversity,270,1.186979024,0
2373,2022,Feedplot,38,Low diversity,485,1,0.021741839
2374,2022,Feedplot,39,High diversity,700,1.487827693,0
2375,2022,Feedplot,4,Low diversity,270,1,0.187741804
2376,2022,Feedplot,40,High diversity,970,1.526090273,0.598803674
2377,2022,Feedplot,41,Low diversity,700,1,0
2378,2022,Feedplot,42,High diversity,970,1.218026636,0.153587787
2379,2022,Feedplot,43,High diversity,270,1,0.719203163
2380,2022,Feedplot,44,Low diversity,485,1,0.072039931
2381,2022,Feedplot,45,High diversity,485,1,0.353592979
2382,2022,Feedplot,46,Low diversity,270,1.275058837,0.109713902
2383,2022,Feedplot,47,Low diversity,970,1.991741215,0.587439324
2384,2022,Feedplot,48,Low diversity,485,1,0.025530762
2385,2022,Feedplot,5,High diversity,270,1,0.360460354
2386,2022,Feedplot,6,Low diversity,485,1.506993066,0.08445629
2387,2022,Feedplot,7,High diversity,700,1.288588812,0.243071268
2388,2022,Feedplot,8,High diversity,700,3.702661295,0.585447309
2389,2022,Feedplot,9,Low diversity,970,1.242988513,0.124982863
2390,2022,Field4,1,Low diversity,700,1.843578764,0.384662374
2391,2022,Field4,10,High diversity,270,1.679747631,0.673096649
2392,2022,Field4,11,High diversity,485,4.830219976,0.678425657
2393,2022,Field4,12,High diversity,700,3.094706049,0.350228928
2394,2022,Field4,13,Low diversity,970,1.273302243,0
2395,2022,Field4,14,Low diversity,970,1.160309624,0.01304
2396,2022,Field4,15,High diversity,700,4.403681523,0.509090207
2397,2022,Field4,16,Low diversity,485,1.140756406,0.046611424
2398,2022,Field4,17,Low diversity,700,1,0.029082978
2399,2022,Field4,18,Low diversity,270,1.093712669,0
2400,2022,Field4,19,Low diversity,485,1.186979024,0.13369829
2401,2022,Field4,2,High diversity,270,2.339624487,0.338176622
2402,2022,Field4,20,High diversity,485,1.697711044,0.230555952
2403,2022,Field4,21,High diversity,970,1.555677619,0.464965331
2404,2022,Field4,22,Low diversity,700,2.108617806,0.21380519
2405,2022,Field4,23,High diversity,485,2.004076849,0.051050162
2406,2022,Field4,24,Low diversity,970,1.153159847,0.209573533
2407,2022,Field4,25,Low diversity,700,1.265504266,0.071576214
2408,2022,Field4,26,Low diversity,485,1.575432455,0.095100155
2409,2022,Field4,27,High diversity,270,4.415463278,0.383949365
2410,2022,Field4,28,Low diversity,485,1.158367977,0
2411,2022,Field4,29,High diversity,970,2.205311967,0.179816401
2412,2022,Field4,3,Low diversity,270,1.388799008,0.238763507
2413,2022,Field4,30,High diversity,970,2.943865422,0.132557427
2414,2022,Field4,31,High diversity,970,1.691566028,0.558284944
2415,2022,Field4,32,High diversity,485,1.534750202,0.377325047
2416,2022,Field4,33,High diversity,970,1.964313045,0.161743169
2417,2022,Field4,34,Low diversity,970,1,0.074749983
2418,2022,Field4,35,Low diversity,970,1,0.02158191
2419,2022,Field4,36,High diversity,700,2.153091604,0.230109287
2420,2022,Field4,37,Low diversity,485,1.273302243,0
2421,2022,Field4,38,Low diversity,700,1.302195976,0.118562457
2422,2022,Field4,39,Low diversity,700,1.140756406,0.095186262
2423,2022,Field4,4,High diversity,970,1.288588812,0.618614249
2424,2022,Field4,40,High diversity,485,2.407624306,0.087040022
2425,2022,Field4,41,High diversity,270,2.01011767,0.131971337
2426,2022,Field4,42,Low diversity,270,1,0.194256519
2427,2022,Field4,43,Low diversity,970,1.268869245,0.021731493
2428,2022,Field4,44,High diversity,485,2.082994923,0.178488383
2429,2022,Field4,45,High diversity,700,1.690254004,0.247066514
2430,2022,Field4,46,Low diversity,270,2.84784239,0.647979659
2431,2022,Field4,47,High diversity,270,2.262145719,0.06921279
2432,2022,Field4,48,Low diversity,485,1.140756406,0.046611424
2433,2022,Field4,5,High diversity,700,4.081525288,0.240089054
2434,2022,Field4,6,Low diversity,270,1.087247969,0
2435,2022,Field4,7,High diversity,700,1.832115493,0.192498453
2436,2022,Field4,8,High diversity,270,3.980461537,0.500544804
2437,2022,Field4,9,Low diversity,270,1.137923284,0.082375591
2438,2022,Hammer,1,Low diversity,970,1.219590618,0.124787007
2439,2022,Hammer,10,Low diversity,485,1,0.354462723
2440,2022,Hammer,11,High diversity,270,1.991741215,0.241746864
2441,2022,Hammer,12,Low diversity,970,1.716357208,0.727460719
2442,2022,Hammer,13,High diversity,970,2.253578435,0.239886781
2443,2022,Hammer,14,High diversity,485,2.095748654,0.342514479
2444,2022,Hammer,15,Low diversity,485,1,0.669876768
2445,2022,Hammer,16,High diversity,485,1.441694238,0.302741232
2446,2022,Hammer,17,Low diversity,700,2.135044139,0.306720406
2447,2022,Hammer,18,High diversity,970,2.121554375,0.77196583
2448,2022,Hammer,19,Low diversity,485,1.247757336,0.317006011
2449,2022,Hammer,2,High diversity,485,1.263190068,0.332691433
2450,2022,Hammer,20,High diversity,270,2.401896817,0.601263075
2451,2022,Hammer,21,High diversity,700,1.1124513,0.438300606
2452,2022,Hammer,22,High diversity,970,1.643447829,0.41052386
2453,2022,Hammer,23,High diversity,970,2.333115705,0.240156215
2454,2022,Hammer,24,Low diversity,700,1.210997115,0.22955504
2455,2022,Hammer,25,Low diversity,485,1,0.672754115
2456,2022,Hammer,26,Low diversity,970,2.06424325,0.523128144
2457,2022,Hammer,27,High diversity,270,1.251635493,0.237283881
2458,2022,Hammer,28,Low diversity,270,2,0.331918688
2459,2022,Hammer,29,High diversity,270,1,0.209240389
2460,2022,Hammer,3,Low diversity,700,1,0.211207646
2461,2022,Hammer,30,Low diversity,270,1.650448244,0.181504657
2462,2022,Hammer,31,High diversity,700,1.517709964,0.191885434
2463,2022,Hammer,32,Low diversity,970,1.242988513,0.215465116
2464,2022,Hammer,33,High diversity,485,2.731266642,0.449811414
2465,2022,Hammer,34,High diversity,270,2.137308637,0.483945068
2466,2022,Hammer,35,High diversity,270,1.210997115,0.218495242
2467,2022,Hammer,36,Low diversity,485,1.993059566,0.423604896
2468,2022,Hammer,37,High diversity,700,1,0.654812359
2469,2022,Hammer,38,High diversity,700,1,0.075840999
2470,2022,Hammer,39,Low diversity,270,2.294520046,0.641637769
2471,2022,Hammer,4,High diversity,700,1.161442516,0.167794769
2472,2022,Hammer,40,Low diversity,970,1,0.18189571
2473,2022,Hammer,41,Low diversity,700,2.051991871,0.448045158
2474,2022,Hammer,42,High diversity,970,1.453694482,0.142977146
2475,2022,Hammer,43,High diversity,485,2.204214122,0.34623915
2476,2022,Hammer,45,Low diversity,270,1.302195976,0.824399461
2477,2022,Hammer,46,Low diversity,485,2.197428156,0.172920302
2478,2022,Hammer,47,Low diversity,970,2.262639295,0.319443851
2479,2022,Hammer,48,Low diversity,700,1.081680407,0.085331005
2480,2022,Hammer,5,Low diversity,270,1,0.20492777
2481,2022,Hammer,6,High diversity,485,1.506993066,0.098776976
2482,2022,Hammer,7,High diversity,970,1.228989209,0.241392186
2483,2022,Hammer,8,Low diversity,270,1,0.20492777
2484,2022,Hammer,9,Low diversity,700,1.75545805,0.174081921
2485,2022,Helicopter,10,High diversity,700,1,0.272590618
2486,2022,Helicopter,20,High diversity,700,1,0.824679587
2487,2022,Helicopter,21,High diversity,485,1,0
2488,2022,Helicopter,22,Low diversity,700,1.649384888,0.400122719
2489,2022,Helicopter,23,Low diversity,485,1,0.694963549
2490,2022,Helicopter,24,High diversity,270,1,0.573323402
2491,2022,Helicopter,26,Low diversity,700,1.356131413,0.737330781
2492,2022,Helicopter,27,Low diversity,485,1.649384888,0.479177384
2493,2022,Helicopter,28,High diversity,270,1.889881575,0.579191172
2494,2022,Helicopter,29,High diversity,270,1.97962633,0.573940504
2495,2022,Helicopter,30,High diversity,700,2.194246166,0.151345341
2496,2022,Helicopter,31,Low diversity,970,1.186979024,0.390811947
2497,2022,Helicopter,32,Low diversity,700,1.569192583,0.161870328
2498,2022,Helicopter,34,High diversity,970,3.457502531,0.799155529
2499,2022,Helicopter,35,High diversity,970,2.818806402,0.610217909
2500,2022,Helicopter,36,Low diversity,970,1.860948631,0
2501,2022,Helicopter,37,High diversity,970,2.203499824,0.113529927
2502,2022,Helicopter,38,Low diversity,270,1.523269971,0
2503,2022,Helicopter,39,Low diversity,485,2.43203977,0.270550689
2504,2022,Helicopter,40,Low diversity,970,2.888845517,0.052923747
2505,2022,Helicopter,42,High diversity,485,1,0
2506,2022,Helicopter,43,Low diversity,700,2.354380335,0.342969946
2507,2022,Helicopter,44,Low diversity,970,2.5287325,0.396159818
2508,2022,Helicopter,45,Low diversity,700,1.818968512,0.199037763
2509,2022,Helicopter,46,High diversity,970,1.210997115,0.285044755
2510,2022,Helicopter,47,Low diversity,485,1,0.536141473
2511,2022,Helicopter,48,Low diversity,485,1.744812157,0.415764001
2512,2022,Sandpile,1,Low diversity,485,1,0.605912154
2513,2022,Sandpile,10,High diversity,270,2.675032276,0.321324806
2514,2022,Sandpile,11,Low diversity,700,1.311523414,0.565765394
2515,2022,Sandpile,12,Low diversity,970,1.242988513,0.600290448
2516,2022,Sandpile,13,Low diversity,270,1.779503028,0.303511795
2517,2022,Sandpile,14,High diversity,700,2.460232976,0.375054159
2518,2022,Sandpile,15,Low diversity,270,1,0.413856241
2519,2022,Sandpile,16,High diversity,485,4.695472216,0.535263069
2520,2022,Sandpile,17,Low diversity,270,1.306310207,0.527706123
2521,2022,Sandpile,18,High diversity,485,1.845863152,0.396672284
2522,2022,Sandpile,19,High diversity,970,3.179158694,0.601639144
2523,2022,Sandpile,2,High diversity,485,1,0.748038148
2524,2022,Sandpile,20,Low diversity,700,1.311523414,0.315817197
2525,2022,Sandpile,21,Low diversity,700,1.97962633,0.373320532
2526,2022,Sandpile,22,High diversity,485,2.246122673,0.553120603
2527,2022,Sandpile,23,High diversity,700,2.381101578,0.722387565
2528,2022,Sandpile,24,High diversity,970,1.436918689,0.168376218
2529,2022,Sandpile,25,Low diversity,700,1.97962633,0.188006073
2530,2022,Sandpile,26,High diversity,700,3.716752035,0.250519471
2531,2022,Sandpile,27,High diversity,700,2.031826062,0.634576195
2532,2022,Sandpile,28,Low diversity,970,1.606630796,0.402810373
2533,2022,Sandpile,29,Low diversity,485,1,0.463375798
2534,2022,Sandpile,3,Low diversity,485,1.436501376,0.466353992
2535,2022,Sandpile,30,High diversity,700,2.045097937,0.394941119
2536,2022,Sandpile,31,High diversity,485,1.649336022,0.385148672
2537,2022,Sandpile,32,High diversity,270,1.818968512,0.421048127
2538,2022,Sandpile,33,High diversity,970,4.105053993,0.477797314
2539,2022,Sandpile,34,High diversity,970,1.177064503,0.172510061
2540,2022,Sandpile,35,High diversity,270,2,0.28911246
2541,2022,Sandpile,36,Low diversity,700,1,0.524920387
2542,2022,Sandpile,37,Low diversity,485,1.97962633,0
2543,2022,Sandpile,38,Low diversity,270,1,0.221663115
2544,2022,Sandpile,39,High diversity,270,1.890991284,0.538575397
2545,2022,Sandpile,4,Low diversity,270,1,0.805854346
2546,2022,Sandpile,40,High diversity,700,2.363083375,0.400424909
2547,2022,Sandpile,41,Low diversity,270,1,0.340972752
2548,2022,Sandpile,42,High diversity,270,1,0.615802935
2549,2022,Sandpile,43,Low diversity,485,1,0.528771235
2550,2022,Sandpile,44,High diversity,970,2.133149365,0.336073768
2551,2022,Sandpile,45,Low diversity,485,2.062411195,0.291949778
2552,2022,Sandpile,46,Low diversity,700,1,0.696869288
2553,2022,Sandpile,47,High diversity,485,1,0.748814214
2554,2022,Sandpile,48,High diversity,270,1.960131704,0.260652516
2555,2022,Sandpile,5,Low diversity,970,1.987666975,0.311833643
2556,2022,Sandpile,6,Low diversity,970,1,0.335569701
2557,2022,Sandpile,7,Low diversity,970,1,0.386436547
2558,2022,Sandpile,8,High diversity,970,2.749459274,0.64278686
2559,2022,Woodpile,1,High diversity,970,3.153610071,0.482740541
2560,2022,Woodpile,10,High diversity,700,1.936427191,0.135468008
2561,2022,Woodpile,11,High diversity,270,1,0.432957208
2562,2022,Woodpile,12,High diversity,700,1,0.350156712
2563,2022,Woodpile,13,High diversity,970,1.79569824,0.305973884
2564,2022,Woodpile,14,High diversity,700,1,0.106125763
2565,2022,Woodpile,15,High diversity,270,1.987149438,0.50847409
2566,2022,Woodpile,16,Low diversity,270,1.649384888,0.548591432
2567,2022,Woodpile,17,Low diversity,270,1,0.084090959
2568,2022,Woodpile,18,High diversity,485,1,0.92447658
2569,2022,Woodpile,19,Low diversity,970,1,0.502781969
2570,2022,Woodpile,2,High diversity,270,1.384145488,0.205245575
2571,2022,Woodpile,20,Low diversity,970,1,0.455260003
2572,2022,Woodpile,21,High diversity,485,1,0.121945428
2573,2022,Woodpile,22,Low diversity,485,1.472869259,0.482073696
2574,2022,Woodpile,24,Low diversity,700,2,0
2575,2022,Woodpile,25,Low diversity,970,1,0.840340481
2576,2022,Woodpile,26,Low diversity,700,1,0.406409356
2577,2022,Woodpile,27,High diversity,485,2.871745887,0.562269646
2578,2022,Woodpile,28,Low diversity,270,1,0.153743268
2579,2022,Woodpile,29,High diversity,485,1.087247969,0.182539091
2580,2022,Woodpile,3,High diversity,485,1.983010764,0.358350482
2581,2022,Woodpile,30,High diversity,970,1.135338161,0.426361961
2582,2022,Woodpile,31,Low diversity,700,1.302195976,0.589273895
2583,2022,Woodpile,32,High diversity,270,1,0.222951071
2584,2022,Woodpile,33,High diversity,970,2.301829621,0.268153299
2585,2022,Woodpile,34,Low diversity,700,1.242988513,0.470614903
2586,2022,Woodpile,35,Low diversity,485,1.97962633,0.406428194
2587,2022,Woodpile,36,High diversity,700,1.805508458,0.485013038
2588,2022,Woodpile,38,Low diversity,970,1.828758372,0.157853475
2589,2022,Woodpile,4,High diversity,485,1.405649929,0
2590,2022,Woodpile,40,Low diversity,700,1.698433234,0.635692213
2591,2022,Woodpile,41,High diversity,970,2.767781095,0.648307276
2592,2022,Woodpile,42,Low diversity,970,1.062365785,0.714801844
2593,2022,Woodpile,43,Low diversity,970,1.995557199,0.197204699
2594,2022,Woodpile,44,High diversity,270,1,0.809554121
2595,2022,Woodpile,46,High diversity,270,1,0.477463304
2596,2022,Woodpile,47,High diversity,700,1.292726194,0.906046187
2597,2022,Woodpile,48,Low diversity,485,1,0.385004903
2598,2022,Woodpile,5,High diversity,970,2.130355569,0.258406759
2599,2022,Woodpile,6,Low diversity,485,1.04063131,0.316472882
2600,2022,Woodpile,7,Low diversity,700,1.228989209,0.360473625
2601,2022,Woodpile,8,Low diversity,270,1,0.374602089
2602,2022,Woodpile,9,High diversity,700,1.302195976,0.172625201
